 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	rlulery
Date:	6/27/2013 11:49:57 AM
StationID:	0
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	AET(mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
12/4/2010	56.9703382434198	46.4666618409593	0.0585176507322209	0.0190952846271126	0.0227201105430445	0	0.415309977719659	0.415309977719659	40.1313608641969	11.0554256956523	0	6.220366107
12/5/2010	53.6181921497732	47.1947823725755	2.65669723310708E-06	0	0	0	0.399884387510605	0.394287935563218	39.7314871438453	7.03333891248671	0	0
12/6/2010	54.6045166864171	48.4753971508573	1.20613867783179E-10	0	0	0	0.37613296834256	0.370868920597611	39.3553642822279	4.50255040918547	0	0
12/7/2010	55.4917258342583	49.3673673562237	5.47586112574501E-15	0	0	0	0.370009900108734	0.364831544807422	38.9853643920583	2.89652195545075	0	0
12/8/2010	56.069822571256	49.9480975897766	2.48603710497672E-19	0	0	0	0.331517071042846	0.326877429002383	38.6538563464304	1.87124785839483	0	0
12/9/2010	56.3745504185183	50.2833952613467	1.12865909953067E-23	0	0	0	0.311997101625008	0.307630644403207	38.3418677885647	1.21346931743311	0	0
12/10/2010	56.4711778516284	50.4275908852497	5.12410438445194E-28	0	0	0	0.321107492091247	0.316613532579739	38.0207691370346	0.789627793093146	0	0
12/11/2010	64.6221258391398	50.5098444528185	0.0874213558311365	0.0464500801710573	0.0867147762319344	0	0.314941728821298	0.314941728821298	40.1313608641969	8.75685420392265	0	12.758162582
12/12/2010	58.2037684352453	50.951254753444	0.000603067279976326	0	0.00629990276551599	0	0.304768066164631	0.304768066164631	40.1313608641969	6.39196112784406	0	0.797748154
12/13/2010	57.5474548473791	51.1509167067026	2.73792121529878E-08	0	0	0	0.281054344112941	0.277120934411456	39.8503143611192	4.01664811261562	0	0
12/14/2010	57.6143925814288	51.4643445408206	1.24301430869618E-12	0	0	0	0.261983181456866	0.258316675982937	39.5883385139974	2.54822817656387	0	0
12/15/2010	57.9229208090977	51.5541643748537	0.00139498553585595	0	0.00938659838335163	0	0.270899885799457	0.270899885799457	40.1313608641969	1.95145618507354	0	1.041312302
12/16/2010	62.672711853098	51.6190334954516	0.037992162817893	0.0528593991320524	0.0368342810216715	0	0.280001902237444	0.280001902237444	40.1313608641969	5.06250475481922	0	5.6268656283
12/17/2010	58.2576412599239	51.715798624783	1.72484152345942E-06	0	0	0	0.2836050527468	0.279635944115486	39.8477638110936	3.18273770030967	0	0
12/18/2010	58.0214311986079	51.8434943569336	7.83076840166331E-11	0	0	0	0.287490225151554	0.283466742583096	39.5602817077861	2.02056068970852	0	0
12/19/2010	57.9027142200481	51.815929721548	3.55516335421842E-15	0	0	0	0.275667609947297	0.271809587095355	39.284621894068	1.29149109915597	0	0
12/20/2010	59.1320254422998	51.6246563224011	0.010244888968847	0.005401197937998	0.0372550097767987	0	0.271864556866143	0.271864556866143	40.1313608641969	2.75700616210376	0	3.66601947
12/21/2010	57.812510087766	51.5751161221206	4.65117239610436E-07	0	0	0	0.281280842193544	0.277344260960524	39.8500879826906	1.73883315719844	0	0
12/22/2010	57.4389074765868	51.4491076261655	2.11162900096374E-11	0	0	0	0.292166760902125	0.288077829118551	39.5579294875988	1.10715136525692	0	0
12/23/2010	57.1753617028444	51.2322736067937	9.58678083281013E-16	0	0	0	0.312122962188327	0.307754739515889	39.2458153484228	0.709618609595773	0	0
12/24/2010	57.3277053413221	50.8118853371844	0.00431278729871724	0	0.0252225060194763	0	0.332270927752872	0.332270927752872	40.1313608641969	1.43216123250361	0	2.442744282
12/25/2010	56.8132764789934	50.539508211414	0.000914766387681907	0	0.0121198678109823	0	0.327813402060356	0.327813402060356	40.1313608641969	1.76070741672772	0	1.25920407
12/26/2010	56.2472734930576	50.402213141685	4.15303297498093E-08	0	0	0	0.323680860770415	0.319150883731626	39.8076891040738	1.10962920182426	0	0
12/27/2010	55.8921571938795	50.139992611305	1.88547405365469E-12	0	0	0	0.324053990124637	0.319518791430879	39.4836442000835	0.706405804707955	0	0
12/28/2010	55.5267870771545	49.8268617654699	8.56003896048213E-17	0	0	0	0.332227399115383	0.327577812407188	39.151426086281	0.452828543735286	0	0
12/29/2010	54.9140207157695	49.2960466628984	0.00013110970847914	0	0.00469377199011053	0	0.355343611071397	0.355343611071397	39.4310068012418	0.370797072782325	0	0.70011709
12/30/2010	58.050990920826	48.9833555883639	0.0309750608492224	0.0163832351098773	0.0592799959172873	0	0.380142147756144	0.380142147756144	40.1313608641969	4.93879294980485	0	6.829444243
12/31/2010	55.0679847604091	48.9103251717095	2.6574832822116E-06	0	0.000464267022721483	0	0.392869675847524	0.392869675847524	40.1313608641969	3.42082696917903	0	0.42614463
1/1/2011	88.6164994027855	49.2824861304368	0.14748605109379	0.613409566107527	0.102077912949246	0	0.389576924983658	0.389576924983658	40.1313608641969	14.6876543256873	0	18.2227038
1/2/2011	57.170559981742	49.7755151327556	6.69585636060382E-06	0	0	0	0.37343102545922	0.368204789519997	39.7579400355876	9.20078071750355	0	0
1/3/2011	57.0231125136496	50.6293003663789	3.03991408470896E-10	0	0	0	0.379506436768796	0.374195175242862	39.3784438987559	5.81933304474892	0	0
1/4/2011	57.2455337527448	51.1611439873739	1.38011885929689E-14	0	0	0	0.375370521011535	0.370117143345205	39.0030834988849	3.70561656266545	0	0
1/5/2011	57.5119954538001	51.4447376045723	6.26572992760437E-19	0	0	0	0.372499910407965	0.367286708473385	38.6305935618844	2.37270755494777	0	0
1/6/2011	57.5907409231434	51.5384062718866	2.84463698624085E-23	0	0	0	0.383967682901039	0.378593988584724	38.2466360826093	1.52645970640946	0	0
1/7/2011	57.5025121861371	51.4880076850022	1.29146319375223E-27	0	0	0	0.374838570245312	0.369592640593816	37.8718073942783	0.986152035288764	0	0
1/8/2011	57.2922366382083	51.3292519996768	5.86323382871663E-32	0	0	0	0.324311650771386	0.319772855011435	37.5475042214574	0.639495482949049	0	0
